Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,1444
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,3409
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,255
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,5138
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,97
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,92
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,18
Q22-32,22B2,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,208
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,635
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,1756
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,223
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,2640
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,593
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,1749
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,226
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,2581
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,350
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,781
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,110
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,1253
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,378
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,799
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,146
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,1337
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,290
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,581
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,126
Q22-32,22B3,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,1006
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,146
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,256
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,36
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,443
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,49
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,57
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,8
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,115
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,19
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,14
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,9
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,42
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,13
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,6
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,2
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,21
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily 5 2 9 3 1 2 1,Cis Men,5
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily 5 2 9 3 1 2 1,Cis Women,9
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily 5 2 9 3 1 2 1,TGNC,1
Q22-32,22B4,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily 5 2 9 3 1 2 1,Total,15
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,237
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,366
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,56
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,668
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Men,76
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Cis Women,123
Q22-32,22B5,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,TGNC,16
